id,property_type,room_type,accommodates,bathrooms,bed_type,cancellation_policy,cleaning_fee,city,host_has_profile_pic,host_identity_verified,host_response_rate,instant_bookable,last_review,latitude,longitude,number_of_reviews,review_scores_rating,zipcode,bedrooms,beds,price
20456324,House,Private room,2,1,Real Bed,flexible,FALSE,LA,t,t,,f,,34.01759395,-118.3771139,0,NA,90232,1,1,79
16377144,Apartment,Private room,2,1,Real Bed,strict,FALSE,NYC,t,t,100%,f,9/16/17,40.84810439,-73.93843443,13,95,10033,1,1,41
19176070,House,Private room,2,1,Real Bed,flexible,TRUE,SF,t,t,100%,f,10/5/16,37.74079658,-122.421011,1,100,94110,1,1,127
13192808,House,Entire home/apt,6,2,Real Bed,strict,TRUE,LA,t,t,90%,f,9/4/16,34.14174799,-118.4304506,17,99,91423,3,3,411
10835494,Apartment,Entire home/apt,5,2,Real Bed,strict,TRUE,NYC,t,t,80%,t,7/1/17,40.76017564,-73.98877498,20,97,10019,2,3,400
15106613,Apartment,Entire home/apt,3,1,Real Bed,strict,FALSE,NYC,t,f,,f,,40.71653855,-73.94103611,0,NA,11211,1,2,90
556729,Apartment,Entire home/apt,4,2.5,Real Bed,strict,TRUE,NYC,t,t,100%,f,8/28/17,40.67608693,-73.96459097,22,97,11238,2,3,250
12904533,Apartment,Private room,2,1,Real Bed,strict,TRUE,LA,t,t,100%,t,,34.17290549,-118.5166889,0,NA,91316,1,1,49
18449296,House,Private room,1,1,Real Bed,strict,TRUE,LA,t,t,88%,f,3/31/17,34.0855599,-118.3540702,18,96,90046,1,1,42
7086626,House,Private room,2,1.5,Real Bed,strict,FALSE,NYC,t,t,100%,f,9/15/17,40.76418472,-73.91677652,13,97,,1,1,90
14821603,Apartment,Entire home/apt,4,1,Real Bed,strict,TRUE,NYC,t,t,100%,f,9/11/17,40.74511112,-73.97466071,26,88,10016,0,2,300
2262868,Apartment,Entire home/apt,2,1,Real Bed,moderate,TRUE,NYC,t,t,100%,f,8/20/17,40.71955134,-73.99367036,3,87,10002,1,1,95
8072783,House,Entire home/apt,10,3,Real Bed,strict,TRUE,LA,t,f,100%,t,4/2/17,34.19419457,-118.166093,5,96,91001,5,7,475
8257585,Apartment,Private room,2,1,Real Bed,strict,TRUE,Chicago,t,t,100%,f,4/30/17,41.94787012,-87.65176136,2,100,60657,1,1,95
9473646,Apartment,Entire home/apt,2,1,Real Bed,strict,TRUE,NYC,t,t,100%,t,9/12/17,40.68910365,-73.98798377,92,91,11201,1,1,125
450009,House,Entire home/apt,8,1,Real Bed,strict,TRUE,Chicago,t,t,100%,f,4/30/17,41.85551648,-87.67134937,25,94,60608,3,3,129
13331609,Apartment,Entire home/apt,3,1,Real Bed,moderate,TRUE,NYC,t,t,,f,10/25/16,40.66432006,-73.93649587,9,96,11213,1,1,120
113092,Apartment,Entire home/apt,4,2,Futon,strict,TRUE,NYC,t,t,,f,10/23/16,40.7113474,-73.96595732,4,90,11249,2,2,125
4795029,Apartment,Private room,2,1,Real Bed,flexible,TRUE,NYC,t,t,100%,f,5/28/17,40.6959954,-73.91303072,2,100,11221,1,1,57
18597852,Apartment,Entire home/apt,4,1,Real Bed,moderate,FALSE,NYC,t,f,100%,t,,40.76309947,-73.95822951,0,NA,10065,0,2,140
1644684,House,Entire home/apt,5,2,Real Bed,strict,TRUE,LA,t,t,,t,1/3/15,34.16215396,-118.104235,3,100,91104,3,2,500
4040407,Loft,Entire home/apt,2,2,Real Bed,flexible,FALSE,LA,t,f,,f,,34.04275539,-118.2385814,0,NA,90013,0,1,300
4216774,House,Shared room,2,1,Real Bed,flexible,FALSE,Boston,t,f,92%,t,8/31/17,42.32997558,-71.05910153,26,95,2127,1,1,75
13124637,Apartment,Private room,3,1,Real Bed,strict,TRUE,NYC,t,t,100%,f,5/18/17,40.72527639,-73.97882328,28,90,10009,1,1,165
225205,Apartment,Private room,1,1,Couch,flexible,FALSE,LA,t,f,90%,f,4/17/17,34.10186059,-118.344023,36,90,90028,1,1,30
10040599,Apartment,Entire home/apt,3,1,Real Bed,moderate,TRUE,NYC,t,t,100%,t,9/16/17,40.70972002,-73.93864386,140,92,11206,0,1,95
13061371,Apartment,Private room,1,1,Real Bed,flexible,TRUE,NYC,t,t,86%,f,9/13/17,40.71612246,-73.95084675,11,98,11211,1,1,200
13828424,Apartment,Entire home/apt,6,1,Real Bed,strict,TRUE,NYC,t,t,100%,f,9/13/17,40.77340565,-73.95025478,4,100,10028,2,4,375
18316118,Apartment,Entire home/apt,3,1,Real Bed,moderate,TRUE,NYC,t,t,,f,10/4/15,40.76334308,-73.98650878,4,95,10019,1,1,269
12226016,House,Entire home/apt,5,2,Real Bed,flexible,FALSE,DC,t,t,,t,,38.90548771,-76.98786204,0,NA,20002,2,2,600
10755026,House,Private room,1,1,Real Bed,flexible,FALSE,DC,t,t,100%,f,,38.94386067,-77.02630585,0,NA,20011,1,1,28
6359812,Apartment,Private room,2,1,Real Bed,moderate,TRUE,NYC,t,t,100%,f,,40.68633549,-73.97396953,0,NA,11217,1,1,85
12953767,Apartment,Private room,3,1,Real Bed,strict,TRUE,NYC,t,t,100%,t,,40.70326645,-73.91091696,0,NA,11385,1,1,45
4700565,Apartment,Entire home/apt,6,1,Real Bed,strict,TRUE,NYC,t,t,100%,f,9/9/17,40.6841316,-73.90730841,44,96,11207,2,2,150
11262987,Other,Entire home/apt,5,2,Real Bed,moderate,TRUE,Boston,t,t,96%,f,9/19/14,42.36448505,-71.06900011,4,100,2114,2,3,293
8989320,Apartment,Private room,2,1,Real Bed,strict,TRUE,NYC,t,f,100%,f,9/24/17,40.69755159,-73.92373396,5,100,11221,1,1,60
3284532,Condominium,Entire home/apt,2,1,Real Bed,strict,TRUE,LA,f,f,100%,f,10/2/16,34.09540925,-118.3407591,2,100,90028,1,1,110
9148138,House,Private room,2,1,Real Bed,strict,TRUE,NYC,t,f,100%,t,9/19/17,40.68524986,-73.82378355,13,98,11419,1,1,59
6072693,Apartment,Private room,2,1,Real Bed,flexible,FALSE,NYC,t,f,0%,f,9/19/16,40.69328115,-73.95447076,3,87,11205,1,1,65
5821220,Apartment,Entire home/apt,5,1,Real Bed,moderate,TRUE,NYC,t,f,100%,t,9/17/17,40.67235193,-73.96167865,16,95,11238,2,2,159
19589726,Apartment,Entire home/apt,2,1,Real Bed,strict,TRUE,SF,t,t,97%,f,4/22/17,37.76178441,-122.422163,1,100,94110,1,1,120
749965,House,Private room,1,1,Real Bed,strict,TRUE,LA,t,f,100%,f,5/1/17,34.08275857,-118.3858916,7,83,90069,1,1,59
19054001,Apartment,Private room,2,1,Real Bed,moderate,FALSE,NYC,t,f,100%,f,9/20/17,40.70067863,-73.94103146,11,100,11206,1,1,45
4814075,Townhouse,Private room,2,0.5,Real Bed,flexible,FALSE,LA,t,t,100%,t,5/1/17,33.99778178,-117.9408332,2,90,91745,1,1,33
5756365,Apartment,Entire home/apt,2,1,Real Bed,strict,TRUE,NYC,t,t,,f,8/3/15,40.83158853,-73.94181293,2,100,10032,1,1,110
19893509,Apartment,Entire home/apt,2,1,Real Bed,strict,TRUE,SF,t,f,31%,f,8/20/17,37.79369581,-122.4249678,19,80,94109,0,1,140
14469747,Apartment,Private room,2,1,Real Bed,moderate,TRUE,NYC,t,t,70%,f,10/1/17,40.69743603,-73.97046099,100,88,11205,1,1,50
8401484,House,Entire home/apt,4,2,Real Bed,flexible,TRUE,LA,t,f,100%,t,4/1/17,34.09389851,-118.0618694,3,100,91780,2,2,160
17811293,House,Private room,2,1,Real Bed,flexible,TRUE,NYC,t,f,,t,10/24/16,40.69060646,-73.73916582,1,NA,11411,1,1,40
10633325,Apartment,Entire home/apt,5,2,Real Bed,strict,TRUE,SF,t,t,100%,f,9/20/17,37.78789488,-122.4217148,33,100,94109,2,2,395
16450900,House,Private room,2,1,Real Bed,flexible,FALSE,LA,t,f,100%,f,4/16/17,33.86724231,-118.3464114,48,98,90504,1,2,40
13259442,Apartment,Private room,2,1,Real Bed,strict,TRUE,NYC,t,t,100%,f,8/5/17,40.69091302,-73.954355,31,97,11205,1,1,70
17840682,House,Private room,2,1,Real Bed,strict,TRUE,DC,t,t,100%,f,3/15/17,38.86401479,-76.96664463,5,72,20020,1,1,35
12561681,House,Private room,14,2,Real Bed,flexible,TRUE,Chicago,t,t,100%,f,4/23/17,41.9193649,-87.68750746,2,90,60647,1,1,65
16221430,Apartment,Entire home/apt,3,1,Real Bed,flexible,TRUE,NYC,t,t,100%,f,9/24/17,40.73321323,-74.00242068,3,100,10014,1,1,350
14072071,Apartment,Private room,2,1,Real Bed,strict,TRUE,NYC,t,t,92%,f,8/28/17,40.66961483,-73.95827864,11,93,11225,1,2,68
2659732,House,Private room,1,1,Real Bed,flexible,FALSE,Boston,t,t,,f,,42.34849289,-71.16900728,0,NA,2135,1,1,30
504938,Apartment,Entire home/apt,2,1,Real Bed,moderate,TRUE,Chicago,t,t,100%,t,5/4/17,41.88086864,-87.64243854,4,90,60661,1,1,110
2933772,Apartment,Private room,3,1,Real Bed,flexible,TRUE,NYC,t,f,100%,t,9/8/17,40.7487115,-73.97308211,2,100,10016,1,2,90
5094146,Apartment,Entire home/apt,5,1,Real Bed,strict,TRUE,NYC,t,t,100%,t,8/27/17,40.68397684,-73.94101038,45,88,11216,0,3,90
8505031,House,Private room,2,1,Real Bed,flexible,TRUE,LA,t,f,,t,,34.1161299,-118.2035899,0,NA,90042,1,1,60
1484248,Apartment,Private room,1,1,Real Bed,flexible,TRUE,NYC,t,f,,f,,40.74834581,-73.98845036,0,NA,10001,1,1,150
3319109,Apartment,Private room,3,1,Real Bed,flexible,TRUE,NYC,t,t,75%,f,6/9/17,40.69706039,-73.98499789,2,100,11201,0,1,90
8754204,Apartment,Entire home/apt,2,1,Real Bed,moderate,TRUE,SF,t,t,,f,,37.76967808,-122.4482493,0,NA,94117,0,1,145
13651703,House,Private room,2,1.5,Real Bed,flexible,FALSE,LA,t,t,100%,f,,34.27521488,-118.4595089,0,NA,91345,1,1,80
16769225,House,Entire home/apt,5,1,Real Bed,strict,TRUE,SF,t,t,100%,f,8/12/17,37.76238421,-122.440545,20,94,94114,2,3,230
18386105,Townhouse,Private room,2,2,Real Bed,flexible,TRUE,LA,t,t,100%,f,4/21/17,33.9904223,-118.4584639,2,100,90291,3,1,104
3529500,Apartment,Private room,1,1,Real Bed,moderate,TRUE,NYC,t,t,100%,t,7/18/17,40.70690256,-73.95498131,2,80,11211,1,1,45
18343729,Apartment,Private room,2,1,Real Bed,strict,TRUE,NYC,t,f,80%,f,9/20/17,40.76027723,-73.98845593,46,95,10019,1,2,92
728585,Apartment,Entire home/apt,6,1,Real Bed,strict,TRUE,NYC,t,t,100%,f,8/6/17,40.72168433,-73.99478373,4,95,10012,2,4,232
15816930,Loft,Entire home/apt,3,1,Real Bed,strict,TRUE,NYC,t,t,,f,8/31/17,40.69654924,-73.96513777,18,94,11205,1,1,65
20387832,House,Entire home/apt,4,1,Real Bed,flexible,TRUE,LA,t,t,100%,f,4/22/17,34.15643692,-118.1160371,121,94,91106,1,1,98
15717978,Apartment,Entire home/apt,4,1,Real Bed,strict,TRUE,NYC,t,t,100%,f,9/15/17,40.68797238,-73.94696398,162,98,11216,2,2,145
18178387,Apartment,Shared room,2,2,Real Bed,flexible,FALSE,LA,t,t,63%,f,3/10/17,34.15100392,-118.4293171,1,100,91423,1,1,45
5054911,Apartment,Private room,1,1,Real Bed,strict,TRUE,SF,t,t,100%,f,8/12/17,37.80316659,-122.4184068,122,94,94109,1,1,111
12948650,House,Private room,1,1,Real Bed,strict,TRUE,LA,t,t,100%,f,8/11/16,34.00103899,-118.3493809,2,100,90043,1,1,55
19289198,House,Private room,1,1,Real Bed,flexible,FALSE,NYC,t,t,100%,f,10/1/17,40.77632656,-73.82377945,13,100,11357,1,1,50
15176216,Apartment,Entire home/apt,4,2,Real Bed,moderate,TRUE,DC,t,t,100%,f,5/6/17,38.91119228,-77.01008801,11,96,20001,2,2,169
15769652,Apartment,Private room,2,3,Real Bed,moderate,TRUE,NYC,t,t,100%,f,9/6/17,40.79850891,-73.96062807,39,99,10025,1,1,150
12811900,Apartment,Private room,1,1,Real Bed,moderate,FALSE,NYC,t,f,100%,f,,40.81552617,-73.92452969,0,NA,10451,1,1,85
13410873,Apartment,Entire home/apt,3,1.5,Real Bed,strict,TRUE,Boston,t,t,100%,f,8/14/17,42.35028299,-71.09423942,4,95,2215,2,2,245
12912442,House,Entire home/apt,6,1,Real Bed,moderate,TRUE,LA,t,t,100%,t,3/12/17,34.07040394,-118.1225806,54,88,91755,3,6,115
8829761,Other,Private room,4,1,Real Bed,moderate,TRUE,LA,t,t,60%,f,3/25/17,34.04534019,-118.3372043,30,89,90019,1,2,37
4816543,House,Private room,4,1,Real Bed,flexible,TRUE,LA,t,t,,f,,34.07574924,-118.2657246,0,NA,90026,1,2,60
10126823,Apartment,Private room,2,1,Real Bed,strict,TRUE,NYC,t,t,100%,t,9/25/17,40.68088736,-73.94182588,2,100,11216,1,1,70
18828846,Townhouse,Entire home/apt,9,2,Real Bed,flexible,TRUE,NYC,t,f,100%,t,9/18/17,40.69063663,-73.93559199,1,100,11221,4,5,290
3513960,Apartment,Entire home/apt,7,1,Real Bed,moderate,FALSE,Chicago,t,t,100%,t,4/30/17,41.94316684,-87.65048972,129,95,60657,0,3,160
17403306,House,Entire home/apt,4,1,Real Bed,flexible,FALSE,LA,t,f,100%,t,3/25/17,33.99898317,-118.4687153,1,100,90291,2,2,126
2457755,Apartment,Private room,2,1,Real Bed,moderate,FALSE,NYC,t,t,,f,5/11/16,40.65398022,-73.96376612,5,96,11226,1,1,50
1446408,House,Entire home/apt,4,1,Real Bed,moderate,FALSE,DC,t,f,,t,1/22/17,38.93854323,-77.02726831,1,80,20011,1,1,100
10786488,Apartment,Private room,1,1,Real Bed,flexible,TRUE,NYC,t,t,,f,,40.83498226,-73.94213686,0,NA,10032,1,1,63
11680622,Apartment,Private room,2,1,Real Bed,strict,TRUE,Chicago,t,t,100%,f,8/21/16,41.89042174,-87.63208174,5,100,60654,1,2,99
3469254,Apartment,Entire home/apt,2,1,Airbed,flexible,TRUE,LA,t,t,,f,,34.15075441,-118.0800089,0,NA,91107,1,1,150
5593241,Apartment,Entire home/apt,3,1,Real Bed,flexible,FALSE,NYC,t,t,,f,9/20/16,40.58249439,-73.95346785,2,70,11235,1,2,150
9769423,Apartment,Entire home/apt,5,1,Real Bed,strict,TRUE,Chicago,t,f,58%,f,5/8/17,41.89375041,-87.6155489,9,100,60611,1,2,195
20501156,Apartment,Entire home/apt,4,1,Real Bed,moderate,TRUE,LA,t,f,,f,,34.16634614,-118.3626503,0,NA,91601,1,2,100
7453831,House,Private room,5,1,Real Bed,moderate,TRUE,NYC,t,t,80%,f,8/15/17,40.68224353,-73.95343372,32,83,11216,1,2,69
16741673,Dorm,Private room,1,1,Real Bed,flexible,FALSE,NYC,t,t,,f,,40.71042507,-73.98174382,0,NA,10002,0,1,157
5113983,Other,Entire home/apt,4,1,Real Bed,strict,TRUE,LA,t,f,90%,t,2/19/17,34.07351819,-118.3695771,5,35,90048,2,2,102
12764005,House,Private room,2,1,Real Bed,flexible,FALSE,LA,t,f,,t,,34.15289056,-118.5323446,0,NA,91356,1,1,126
7632182,Apartment,Entire home/apt,3,1,Real Bed,strict,TRUE,NYC,t,t,,f,1/3/15,40.75893277,-73.99014355,25,94,10036,1,1,140
3288625,Apartment,Entire home/apt,2,1,Real Bed,flexible,TRUE,LA,t,t,100%,t,4/2/17,34.0945681,-118.2532872,1,100,90039,1,2,64
16187145,Apartment,Entire home/apt,2,1,Real Bed,strict,FALSE,DC,t,t,100%,f,2/26/17,38.90021403,-77.01813387,13,98,20001,1,1,75
17922370,House,Entire home/apt,4,2,Real Bed,moderate,TRUE,LA,t,f,,f,8/12/16,34.07515843,-118.5633486,2,100,90272,2,1,220
13058154,Apartment,Private room,2,2,Real Bed,strict,TRUE,LA,t,t,100%,f,2/6/17,34.09473217,-118.3355399,2,100,90038,2,1,78
13907229,Apartment,Entire home/apt,4,1,Real Bed,flexible,TRUE,Chicago,t,t,90%,t,5/7/17,41.89687327,-87.63064756,8,100,60654,1,2,115
5969842,Apartment,Entire home/apt,2,1,Real Bed,strict,FALSE,LA,t,f,,t,,34.04724302,-118.2566417,0,NA,90017,0,1,150
12310857,Apartment,Entire home/apt,5,1,Real Bed,flexible,TRUE,SF,t,f,,f,,37.76011809,-122.4201975,0,NA,94110,2,2,380
2686030,Apartment,Private room,4,1,Real Bed,flexible,TRUE,NYC,t,t,,f,3/5/17,40.66927212,-73.94370087,2,100,11213,1,2,55
20982422,Apartment,Entire home/apt,4,1,Real Bed,flexible,TRUE,NYC,t,t,100%,f,,40.79319571,-73.96385028,0,NA,10025,1,1,260
16002164,Apartment,Private room,2,1,Real Bed,moderate,TRUE,Boston,t,t,90%,t,9/21/17,42.34205737,-71.08633371,125,90,2115,1,1,120
11819865,Apartment,Private room,2,1,Real Bed,flexible,FALSE,NYC,t,f,100%,t,9/7/17,40.70407075,-73.92830153,4,90,11237,1,1,62
15234755,Apartment,Entire home/apt,2,1,Real Bed,moderate,TRUE,NYC,t,t,,f,5/18/16,40.73980389,-73.9820832,2,100,10010,1,1,150
1583653,Apartment,Private room,4,1,Real Bed,strict,TRUE,NYC,t,t,100%,t,9/24/17,40.85617264,-73.9314133,38,98,10040,1,1,50
6129137,Apartment,Entire home/apt,6,1.5,Real Bed,strict,TRUE,Chicago,t,t,97%,f,10/30/16,41.89361367,-87.61754967,1,100,60611,2,4,99
7194042,In-law,Entire home/apt,2,1,Real Bed,strict,TRUE,SF,t,t,94%,f,9/17/17,37.74334023,-122.4293165,159,94,94131,1,1,130
13843301,Apartment,Private room,2,2,Real Bed,strict,TRUE,NYC,t,f,100%,f,9/9/17,40.81337032,-73.94904464,1,100,10027,1,1,89
12340407,House,Entire home/apt,16,3,Real Bed,strict,TRUE,LA,t,t,100%,f,4/21/17,33.96557965,-117.892129,26,98,91748,4,7,145
14427529,Apartment,Entire home/apt,3,1,Real Bed,strict,TRUE,LA,t,t,100%,t,4/29/17,33.97857985,-118.4642726,8,90,90292,1,2,119
15205941,House,Private room,3,1,Real Bed,strict,TRUE,LA,t,t,100%,f,4/30/17,33.93938351,-118.3403486,46,85,90303,1,1,49
19364977,Apartment,Private room,1,1,Real Bed,flexible,FALSE,NYC,,,,f,,40.7047429,-73.92965859,0,NA,11237,1,1,65
4808738,Apartment,Private room,1,1,Real Bed,flexible,FALSE,NYC,t,t,100%,t,9/1/17,40.7055499,-73.93140172,2,100,11237,1,1,50
18684190,House,Private room,2,1,Real Bed,strict,TRUE,LA,t,t,90%,t,4/2/17,34.05456104,-118.3021536,4,100,90006,1,1,50
4137414,Apartment,Private room,2,1,Real Bed,flexible,TRUE,NYC,t,f,70%,f,6/11/17,40.85075576,-73.9368452,4,93,10033,1,2,75
15902028,Apartment,Shared room,1,1,Real Bed,flexible,FALSE,LA,t,f,,f,,34.04574224,-117.8511919,0,NA,91789,1,1,35
15888446,House,Entire home/apt,3,1,Real Bed,strict,TRUE,LA,t,t,100%,f,4/10/17,34.12048662,-118.2644111,75,96,90039,1,1,89
4520661,Apartment,Private room,1,1,Real Bed,flexible,TRUE,NYC,t,t,,f,10/26/15,40.67705421,-73.99606945,3,100,11231,1,1,65
12516565,Apartment,Entire home/apt,2,1,Real Bed,strict,TRUE,LA,t,f,100%,t,4/20/17,34.10003566,-118.3276935,45,90,90028,0,2,85
6043199,Townhouse,Shared room,3,1,Real Bed,moderate,TRUE,DC,t,t,100%,f,5/8/17,38.88884483,-76.98380299,36,97,20003,1,2,60
4209616,Apartment,Entire home/apt,13,2,Real Bed,strict,TRUE,Chicago,t,t,100%,f,3/19/17,41.92442624,-87.69994261,14,97,60647,4,4,350
1048688,Apartment,Entire home/apt,2,1,Real Bed,flexible,TRUE,NYC,t,f,100%,f,9/19/17,40.76910038,-73.94955537,5,96,10075,1,1,115
20844497,Condominium,Entire home/apt,2,1,Real Bed,moderate,TRUE,LA,t,f,100%,f,3/14/17,34.02422165,-118.4856687,4,95,90404,1,1,200
8029907,Apartment,Private room,2,1,Real Bed,flexible,TRUE,NYC,t,f,100%,f,,40.70871621,-73.96233109,0,NA,11211,1,1,110
3040673,Apartment,Shared room,4,1,Real Bed,strict,TRUE,NYC,t,t,100%,f,9/25/17,40.59846126,-73.95485281,66,96,11229,1,4,35
2241618,Apartment,Entire home/apt,9,3,Real Bed,flexible,FALSE,NYC,t,t,,t,,40.65181622,-73.98042904,0,NA,11218,5,5,400
16071295,House,Entire home/apt,7,1,Real Bed,strict,TRUE,LA,t,t,100%,t,4/30/17,34.06047335,-118.3126466,96,95,90005,2,2,174
8272389,Apartment,Entire home/apt,1,1,Real Bed,flexible,TRUE,NYC,t,t,80%,f,9/17/17,40.74821681,-74.0040643,5,96,10011,1,1,141
1301596,Apartment,Entire home/apt,4,1,Real Bed,super_strict_30,TRUE,Boston,t,t,88%,f,6/18/15,42.35217936,-71.06316024,21,94,2111,2,2,349
13428771,Apartment,Private room,2,2,Real Bed,moderate,TRUE,LA,t,t,100%,f,4/30/17,34.04848455,-118.2769881,14,96,90006,1,1,55
16175538,Apartment,Entire home/apt,2,1,Real Bed,strict,TRUE,LA,t,t,100%,f,3/16/17,33.99646895,-118.4236409,20,98,90066,1,1,99
20620372,Apartment,Entire home/apt,2,1,Real Bed,flexible,FALSE,NYC,t,f,,f,,40.76635534,-73.90392707,0,NA,11103,0,1,75
594020,House,Private room,4,1,Real Bed,strict,TRUE,LA,t,f,100%,f,,34.01849736,-118.4349704,0,NA,90066,2,2,135
698375,Apartment,Private room,3,1,Real Bed,strict,TRUE,Boston,t,t,100%,f,9/27/17,42.28923801,-71.0615172,91,90,2124,1,1,64
5270703,House,Private room,2,1,Real Bed,flexible,TRUE,LA,t,t,97%,f,4/22/17,34.01819774,-118.3221256,4,100,90008,1,1,59
18411249,Apartment,Private room,2,1,Real Bed,strict,FALSE,NYC,t,t,,f,7/31/16,40.68235161,-73.94686248,1,80,11216,1,1,46
13203314,Apartment,Private room,1,1,Real Bed,moderate,FALSE,NYC,t,t,100%,t,,40.67814662,-73.959921,0,NA,11238,1,1,55
18005835,House,Private room,1,1.5,Real Bed,strict,TRUE,LA,t,f,100%,f,4/27/17,33.97821555,-117.91964,17,99,91748,1,1,55
13361658,Apartment,Shared room,1,1,Real Bed,flexible,TRUE,LA,t,f,100%,t,,34.15436565,-118.3685047,0,NA,91602,1,1,40
619348,Apartment,Private room,4,1,Real Bed,flexible,FALSE,NYC,f,t,100%,f,8/31/15,40.64563724,-73.99833367,2,NA,11220,1,2,52
12870891,Apartment,Private room,2,1,Real Bed,strict,TRUE,NYC,t,t,88%,f,6/6/17,40.68131369,-73.94112772,23,95,11216,1,1,85
9737254,Apartment,Private room,4,1,Real Bed,moderate,TRUE,NYC,t,t,100%,f,9/12/17,40.76029192,-73.96823084,29,96,10022,1,2,225
10770836,House,Entire home/apt,6,2.5,Real Bed,moderate,FALSE,SF,t,t,90%,f,7/15/15,37.7923024,-122.4157697,7,100,94109,4,4,700
10452803,Apartment,Private room,2,1,Real Bed,moderate,TRUE,NYC,t,t,100%,t,9/18/17,40.77251985,-73.95285784,62,95,10075,1,1,137
13768369,House,Entire home/apt,6,1,Real Bed,strict,TRUE,LA,t,t,92%,f,3/26/17,34.00597618,-118.2967557,14,93,90037,2,2,139
3112284,Apartment,Entire home/apt,4,1,Real Bed,strict,TRUE,NYC,t,t,100%,t,9/28/17,40.75960098,-73.99099365,14,100,10036,1,2,219
17483564,Apartment,Entire home/apt,3,1,Real Bed,flexible,FALSE,NYC,t,f,,f,,40.76129932,-73.91529739,0,NA,11103,2,1,125
9460003,Bed & Breakfast,Private room,2,1,Real Bed,moderate,FALSE,DC,t,f,92%,t,4/23/17,38.93465426,-76.99103825,67,96,20017,1,1,72
12933355,Apartment,Entire home/apt,2,1,Real Bed,strict,TRUE,NYC,t,t,100%,f,9/23/17,40.7352846,-73.99744389,92,95,10011,1,1,210
1295083,Apartment,Entire home/apt,4,1,Real Bed,strict,TRUE,NYC,t,t,93%,f,8/26/17,40.68075632,-74.00087939,183,93,11231,2,2,175
14489610,Apartment,Private room,2,1,Real Bed,strict,TRUE,NYC,t,t,90%,t,9/24/17,40.68980385,-73.94095739,7,97,11221,1,1,80
8937816,House,Entire home/apt,2,1,Real Bed,moderate,TRUE,LA,t,t,100%,f,3/12/17,34.08350366,-118.2624424,29,97,90026,1,1,80
7916127,Loft,Entire home/apt,2,1,Real Bed,moderate,TRUE,NYC,t,t,,f,7/30/16,40.72577403,-73.99168888,1,80,10003,2,2,118
154715,Apartment,Entire home/apt,4,1,Real Bed,strict,TRUE,LA,t,f,100%,f,1/11/17,34.03037046,-118.3815189,2,100,90232,2,2,215
11944718,Apartment,Private room,1,1,Real Bed,moderate,TRUE,NYC,t,f,100%,f,7/1/17,40.7987727,-73.96265669,5,84,10025,1,1,80
17226061,Loft,Entire home/apt,6,2.5,Real Bed,flexible,FALSE,LA,t,t,100%,f,1/2/16,34.08479516,-118.3607882,1,100,90046,3,3,600
5419744,House,Private room,1,1,Real Bed,flexible,FALSE,SF,t,f,50%,f,11/12/15,37.77456069,-122.4192004,2,100,,1,1,89
5918090,Apartment,Private room,2,1,Real Bed,flexible,FALSE,Boston,t,f,,t,,42.367681,-71.03744357,0,NA,2210,2,1,64
11606890,House,Private room,2,1,Real Bed,moderate,TRUE,DC,t,t,100%,f,3/23/17,38.96156101,-77.00079118,3,100,20011,1,1,66
4191870,Apartment,Shared room,1,1,Couch,flexible,TRUE,NYC,t,t,,f,,40.71181687,-73.95691906,0,NA,11211,1,1,130
13242393,House,Entire home/apt,4,1,Real Bed,strict,TRUE,NYC,t,f,100%,t,9/16/17,40.68722349,-73.73253563,6,96,11411,2,2,75
9326969,Apartment,Private room,2,1,Real Bed,moderate,TRUE,NYC,t,f,100%,t,10/2/17,40.63255336,-73.97323671,18,91,11218,1,1,60
13389982,Apartment,Private room,2,1,Real Bed,flexible,FALSE,NYC,t,t,,f,,40.69526263,-73.92674065,0,NA,11221,1,1,55
4294546,Apartment,Entire home/apt,4,1,Real Bed,flexible,FALSE,NYC,t,t,100%,f,,40.70498745,-73.91304485,0,NA,11385,1,2,95
20888646,House,Private room,2,1,Real Bed,flexible,TRUE,LA,t,f,98%,t,4/23/17,34.2023398,-118.6062931,4,100,91303,0,1,69
16576925,Apartment,Entire home/apt,4,1,Real Bed,flexible,TRUE,SF,t,t,,f,,37.76621204,-122.4209073,0,NA,94103,1,2,500
11714752,Apartment,Private room,1,1,Real Bed,strict,TRUE,NYC,t,t,100%,f,9/2/17,40.76684992,-73.99154019,71,94,10019,1,1,89
731300,House,Private room,2,1,Real Bed,flexible,TRUE,LA,t,f,100%,f,,34.39862284,-118.4524866,0,NA,91387,1,1,99
1892956,Loft,Entire home/apt,4,1,Real Bed,moderate,TRUE,NYC,t,t,100%,f,1/2/17,40.71706856,-73.94708341,4,100,11211,1,2,200
9233491,Dorm,Private room,2,1,Real Bed,strict,FALSE,NYC,t,t,100%,f,9/4/17,40.77752755,-73.90951982,25,93,11105,1,1,55
4632444,Apartment,Entire home/apt,2,1,Real Bed,moderate,TRUE,Boston,t,t,,f,8/27/16,42.34645628,-71.10415928,12,100,2215,0,1,120
17857315,Apartment,Entire home/apt,2,1,Real Bed,flexible,TRUE,Chicago,t,t,100%,f,4/17/17,41.91610808,-87.67195073,11,100,60622,1,1,150
14969264,Apartment,Entire home/apt,2,1,Real Bed,strict,TRUE,SF,t,t,90%,t,10/1/17,37.79492885,-122.4151765,183,95,94109,0,1,139
